id,loan_status,grade,loan_amnt,term,home_ownership,annual_inc,dti,delinq_2yrs,inq_last_6mths,total_acc
35979158,Charged Off,D,15000, 60 months,RENT,55000,39.66,0,1,36
36179113,Charged Off,C,20000, 36 months,RENT,70000,14.35,0,0,22
35753582,Charged Off,B,20000, 60 months,RENT,90000,19.370001,0,0,17
34313108,Charged Off,E,34475, 60 months,MORTGAGE,69000,13.3,2,0,26
36068207,Charged Off,F,35000, 60 months,MORTGAGE,98200,34.41,0,1,28
34994876,Charged Off,B,12000, 60 months,MORTGAGE,38000,20.18,0,0,27
36108501,Charged Off,D,17000, 60 months,MORTGAGE,50000,33.889999,0,1,30
36009114,Charged Off,C,2500, 36 months,RENT,80000,9.1099997,0,0,20
36118986,Charged Off,D,24125, 60 months,MORTGAGE,77460.602,31.049999,0,1,43
36118991,Charged Off,E,22000, 60 months,RENT,44000,13.78,0,0,49
36029110,Charged Off,B,20000, 60 months,MORTGAGE,70000,13.96,1,0,19
36159059,Charged Off,D,10000, 36 months,RENT,45000,24.049999,0,0,15
36158658,Charged Off,B,10000, 36 months,RENT,35000,26.27,0,0,13
36079063,Charged Off,C,15600, 60 months,RENT,65000,26.940001,0,0,27
36009099,Charged Off,A,5000, 36 months,MORTGAGE,24000,20.49,0,1,14
36118646,Charged Off,C,21000, 60 months,MORTGAGE,85000,10.67,0,0,21
36079114,Charged Off,D,18000, 60 months,MORTGAGE,52000,4.1100001,3,0,26
36018841,Charged Off,F,23850, 60 months,OWN,52000,10.64,0,0,6
36049029,Charged Off,C,3000, 36 months,RENT,29000,12.22,0,1,10
36039190,Charged Off,C,15000, 60 months,RENT,60000,31.959999,1,0,29
35949111,Charged Off,D,28000, 36 months,MORTGAGE,500000,4.3299999,1,0,18
35979120,Charged Off,D,6600, 36 months,RENT,50000,11.69,0,0,8
36139065,Charged Off,C,4800, 36 months,OWN,30000,33.240002,1,1,16
36139113,Charged Off,D,10000, 36 months,RENT,29000,22.76,0,1,11
36089027,Charged Off,E,33700, 60 months,RENT,76628,12.7,0,0,19
36079125,Charged Off,D,16500, 60 months,RENT,60000,26.299999,0,0,45
35653763,Charged Off,D,11850, 36 months,OWN,41000,17.940001,1,0,15
36118911,Charged Off,C,8000, 36 months,MORTGAGE,37000,24.42,0,0,7
35989198,Charged Off,D,35000, 60 months,OWN,91000,19.57,2,0,46
36029172,Charged Off,B,4800, 36 months,MORTGAGE,60000,23.559999,0,0,19
35146578,Charged Off,C,25000, 36 months,RENT,63000,13.35,1,1,27
35958832,Charged Off,D,3600, 36 months,MORTGAGE,20000,10.14,0,1,9
35176141,Charged Off,A,16000, 36 months,RENT,87500,9.6999998,0,0,21
36039217,Charged Off,C,5000, 36 months,MORTGAGE,75000,19.5,0,1,16
36079017,Charged Off,C,24000, 60 months,MORTGAGE,109000,19.459999,1,0,29
36038380,Charged Off,C,22000, 60 months,MORTGAGE,89924,7.6900001,0,0,15
36139004,Charged Off,C,16750, 36 months,RENT,50000,17.620001,1,0,12
36109085,Charged Off,C,35000, 60 months,RENT,100000,16.969999,0,0,22
35136747,Charged Off,E,16950, 60 months,MORTGAGE,50000,19.25,0,0,28
36048990,Charged Off,E,25000, 60 months,RENT,81000,20.24,0,0,34
35104628,Charged Off,F,22075, 60 months,RENT,45000,28.450001,0,2,18
646184,Charged Off,D,35000, 60 months,RENT,200000,21.299999,0,2,26
35024585,Charged Off,E,11400, 60 months,RENT,62000,15.76,0,0,79
34272124,Charged Off,C,35000, 60 months,OWN,150000,18.950001,0,0,43
36109023,Charged Off,D,8000, 36 months,RENT,63000,33.73,1,4,36
36118888,Charged Off,C,12000, 60 months,MORTGAGE,41000,20.17,0,1,18
36108425,Charged Off,D,7000, 36 months,MORTGAGE,54000,24.459999,1,0,39
36068920,Charged Off,E,20000, 60 months,MORTGAGE,74000,4.2800002,0,0,24
36178940,Charged Off,A,20000, 36 months,RENT,150000,23.1,2,1,30
35803591,Charged Off,C,11200, 60 months,RENT,55000,19.75,0,1,20
36128955,Charged Off,E,25575, 60 months,MORTGAGE,64000,24.42,1,0,44
36118499,Charged Off,E,35000, 60 months,OWN,117000,17.610001,0,0,25
36098969,Charged Off,F,35000, 60 months,MORTGAGE,150000,22.25,1,0,52
36078962,Charged Off,A,6650, 36 months,RENT,30000,17.65,0,0,6
35998887,Charged Off,D,19075, 36 months,MORTGAGE,65000,20.16,0,0,35
36048902,Charged Off,C,17000, 36 months,RENT,50000,24.18,0,1,14
36128603,Charged Off,C,29175, 60 months,MORTGAGE,65000,12.32,0,0,10
35958876,Charged Off,C,25000, 60 months,RENT,64000,17,1,0,45
36109001,Charged Off,D,1500, 36 months,MORTGAGE,36000,23.129999,1,0,18
36178679,Charged Off,C,10000, 60 months,RENT,51000,4.52,0,0,8
36168870,Charged Off,B,10000, 60 months,RENT,25000,20.700001,0,0,23
34603339,Charged Off,B,9650, 36 months,RENT,74000,18.83,1,0,24
36178838,Charged Off,D,11900, 36 months,MORTGAGE,35000,24.83,1,1,32
35968894,Charged Off,B,24000, 36 months,MORTGAGE,65000,18.77,0,1,15
36058933,Charged Off,B,12000, 36 months,RENT,35000,29.969999,0,0,16
35968864,Charged Off,D,11200, 60 months,RENT,35000,16.530001,0,1,25
35591177,Charged Off,D,15500, 60 months,RENT,37509,32,0,1,20
36039028,Charged Off,G,27050, 60 months,MORTGAGE,71200,15.26,0,2,26
31016430,Charged Off,D,5000, 36 months,RENT,34000,22.77,0,1,13
35103877,Charged Off,D,22400, 60 months,OWN,75000,17.5,0,1,28
36168941,Charged Off,C,24000, 36 months,MORTGAGE,150000,21.879999,2,0,32
36148967,Charged Off,E,20000, 60 months,RENT,45000,31.52,0,0,24
36148912,Charged Off,C,7200, 36 months,RENT,24000,37.400002,0,0,18
36178900,Charged Off,B,35000, 60 months,MORTGAGE,136000,19.84,0,0,42
36128514,Charged Off,A,20000, 36 months,RENT,45000,27.780001,0,0,22
36008924,Charged Off,E,6000, 36 months,RENT,65000,15.71,0,3,28
35998726,Charged Off,A,12000, 36 months,OWN,120000,11.58,1,0,19
34343438,Charged Off,D,14000, 60 months,MORTGAGE,70000,23.25,0,0,50
36108900,Charged Off,C,20000, 36 months,MORTGAGE,63000,22.5,3,1,29
36168842,Charged Off,E,14375, 36 months,RENT,45000,30.43,0,2,16
36128795,Charged Off,D,35000, 60 months,MORTGAGE,100416,35.939999,0,0,45
36048831,Charged Off,B,6000, 36 months,RENT,75000,17.26,1,0,30
35978798,Charged Off,D,24000, 60 months,MORTGAGE,88000,20.25,1,2,25
35988397,Charged Off,B,12300, 36 months,MORTGAGE,55000,22.790001,1,2,32
35276273,Charged Off,B,10000, 60 months,RENT,32000,13.76,0,0,15
36128778,Charged Off,F,6400, 36 months,RENT,60000,26.620001,0,1,13
35958810,Charged Off,C,9200, 36 months,OWN,42800,25.690001,0,0,43
36038920,Charged Off,F,27200, 60 months,MORTGAGE,115600,23.459999,0,1,26
36008910,Charged Off,D,6300, 36 months,OWN,28500,33.98,0,0,29
36018911,Charged Off,E,4625, 36 months,OWN,40000,16.65,0,0,5
35998773,Charged Off,B,6500, 36 months,RENT,55233,31.73,2,0,11
35033454,Charged Off,C,18075, 36 months,RENT,75000,13.33,1,1,20
34984718,Charged Off,C,16000, 60 months,MORTGAGE,84000,14.8,0,1,60
35713423,Charged Off,D,13500, 36 months,RENT,27000,28.620001,1,0,27
35723374,Charged Off,E,14975, 60 months,RENT,50000,16.469999,0,3,14
35938876,Charged Off,E,16950, 60 months,RENT,50000,31.09,1,3,23
34933394,Charged Off,C,24000, 60 months,RENT,80000,13.31,0,1,7
35843254,Charged Off,D,11050, 60 months,MORTGAGE,37000,32.950001,1,0,54
35938888,Charged Off,B,6000, 36 months,MORTGAGE,136700,24.309999,0,0,61
36098901,Charged Off,D,35000, 60 months,MORTGAGE,115000,24.790001,0,0,45
36178773,Charged Off,E,11175, 60 months,MORTGAGE,77000,19,0,1,28
35988918,Charged Off,B,7250, 36 months,MORTGAGE,50000,10.39,0,0,26
35338437,Charged Off,C,18000, 60 months,RENT,78000,3.3699999,0,1,23
36098757,Charged Off,C,13500, 36 months,RENT,60000,12.56,0,1,29
34864240,Charged Off,D,19725, 36 months,MORTGAGE,47000,28.059999,0,1,26
36178658,Charged Off,B,10000, 36 months,RENT,32000,25.059999,0,2,19
35958715,Charged Off,B,25600, 60 months,OWN,100000,14.54,0,1,38
35948815,Charged Off,G,35000, 60 months,RENT,96000,14.63,0,3,12
35988724,Charged Off,C,7475, 36 months,RENT,33000,13.27,1,0,22
36038743,Charged Off,C,9375, 36 months,RENT,110000,10.84,0,1,18
36138769,Charged Off,C,21000, 36 months,MORTGAGE,109000,22.59,4,2,46
35968756,Charged Off,C,10000, 60 months,RENT,62000,9.25,0,0,7
36008821,Charged Off,D,23350, 36 months,RENT,65000,17.889999,0,1,50
36038222,Charged Off,D,15150, 36 months,MORTGAGE,38000,29.85,0,1,19
36008761,Charged Off,B,9375, 36 months,MORTGAGE,52000,11.7,0,1,15
34412323,Charged Off,D,18000, 60 months,RENT,50000,32.740002,0,0,19
36048711,Charged Off,C,12000, 36 months,RENT,60000,23.51,0,2,31
35938825,Charged Off,F,11450, 60 months,MORTGAGE,34000,32.049999,0,2,27
36118705,Charged Off,C,10000, 36 months,RENT,57000,18.040001,0,0,20
36168792,Charged Off,E,21000, 60 months,MORTGAGE,47819.148,25.879999,0,0,27
36038794,Charged Off,B,10000, 36 months,MORTGAGE,70000,8.0600004,4,0,31
36178703,Charged Off,D,28000, 60 months,RENT,125000,19.969999,0,1,28
36018780,Charged Off,E,12600, 36 months,RENT,42000,20.309999,0,3,32
34623037,Charged Off,E,27000, 60 months,MORTGAGE,75000,18.5,0,0,45
36018756,Charged Off,B,30000, 60 months,MORTGAGE,110000,19.92,0,1,38
36058502,Charged Off,F,29975, 60 months,OWN,160000,1.5599999,0,1,7
35873750,Charged Off,E,35000, 36 months,RENT,100000,11.32,0,0,31
36008771,Charged Off,C,25000, 60 months,RENT,90000,25.35,0,0,42
36058744,Charged Off,B,8000, 36 months,RENT,34000,17.01,0,0,29
36028807,Charged Off,C,35000, 60 months,MORTGAGE,90000,26.139999,2,0,55
36158689,Charged Off,D,7475, 36 months,RENT,25000,32.07,0,2,22
35938277,Charged Off,C,11325, 36 months,MORTGAGE,30000,26.879999,0,1,48
36118589,Charged Off,C,5000, 36 months,MORTGAGE,60000,22.16,2,1,53
34401989,Charged Off,B,14000, 60 months,MORTGAGE,148000,3.6099999,3,0,28
36168658,Charged Off,D,19600, 60 months,RENT,71000,26.07,0,3,28
35968611,Charged Off,A,12000, 36 months,MORTGAGE,75000,7.8899999,0,0,37
36008129,Charged Off,B,16000, 60 months,MORTGAGE,90000,12.03,0,0,14
36098673,Charged Off,C,10000, 36 months,OWN,90000,4.9200001,0,3,20
36118631,Charged Off,D,30000, 60 months,MORTGAGE,75000,31.07,0,0,17
36108703,Charged Off,E,35000, 60 months,RENT,92000,32.380001,0,2,55
36128589,Charged Off,B,16000, 36 months,RENT,70000,11.11,0,0,8
36118622,Charged Off,B,20000, 60 months,RENT,48500,17.15,0,0,26
35783339,Charged Off,F,15650, 60 months,MORTGAGE,50000,19.639999,1,1,32
36128625,Charged Off,C,9900, 36 months,RENT,72000,5.7199998,0,0,28
36058655,Charged Off,C,35000, 36 months,OWN,115000,21.219999,0,0,18
36158472,Charged Off,C,20000, 36 months,MORTGAGE,80000,27.52,0,0,39
34964478,Charged Off,C,15000, 60 months,MORTGAGE,40000,16.200001,0,1,14
36028681,Charged Off,B,8000, 36 months,RENT,42000,30.969999,0,2,20
34632920,Charged Off,E,28000, 60 months,MORTGAGE,102000,28.280001,0,0,18
35968666,Charged Off,C,10000, 36 months,OWN,51000,33.27,0,0,15
35968659,Charged Off,C,10000, 36 months,MORTGAGE,87500,8.46,0,2,10
36048604,Charged Off,C,6400, 36 months,OWN,60000,11.36,0,1,21
36168653,Charged Off,D,23750, 60 months,MORTGAGE,82656,8.6999998,0,1,26
36078642,Charged Off,C,6000, 36 months,RENT,42000,24.200001,0,1,14
36158567,Charged Off,C,9500, 36 months,RENT,35000,16.700001,0,0,35
36098719,Charged Off,C,10000, 36 months,MORTGAGE,32000,28.129999,0,0,16
35673843,Charged Off,C,12000, 60 months,MORTGAGE,90000,9.0299997,1,1,28
35793206,Charged Off,D,16000, 60 months,MORTGAGE,50000,27.58,0,1,37
36078533,Charged Off,C,18000, 60 months,RENT,62000,21,8,0,37
36038602,Charged Off,D,35000, 36 months,RENT,100000,31.6,1,0,35
35948592,Charged Off,D,24000, 60 months,MORTGAGE,95000,21.440001,0,0,60
36138535,Charged Off,E,12500, 60 months,RENT,67700,28.969999,0,1,53
35938645,Charged Off,B,9000, 36 months,RENT,49000,10.57,1,0,28
35938562,Charged Off,D,15000, 60 months,MORTGAGE,45000,18.030001,0,0,16
35978291,Charged Off,C,7000, 36 months,RENT,30000,34.560001,0,0,23
36028543,Charged Off,D,10000, 36 months,MORTGAGE,110000,15.52,0,1,16
36178477,Charged Off,C,17000, 36 months,MORTGAGE,80591,21.5,0,2,32
35938636,Charged Off,D,8400, 36 months,RENT,29000,31.709999,0,0,19
35713409,Charged Off,E,17850, 60 months,MORTGAGE,54000,26.98,0,1,33
36138534,Charged Off,D,20400, 36 months,RENT,84000,10.89,1,1,18
36088486,Charged Off,C,16750, 36 months,RENT,45000,22.85,0,0,35
33130672,Charged Off,C,8000, 36 months,RENT,52000,7.8800001,0,3,14
35978552,Charged Off,D,30000, 36 months,MORTGAGE,138000,18.389999,1,2,67
34883359,Charged Off,C,5000, 36 months,RENT,24000,6.5500002,0,0,5
36068521,Charged Off,B,10000, 36 months,OWN,70000,8.3299999,0,2,6
36058530,Charged Off,E,2500, 36 months,RENT,68000,36.900002,0,1,37
32429458,Charged Off,B,10000, 60 months,MORTGAGE,65000,21.43,1,0,19
36088501,Charged Off,C,12600, 60 months,MORTGAGE,39000,29.629999,0,1,44
33671359,Charged Off,F,12925, 60 months,RENT,45000,22.15,0,0,10
36028386,Charged Off,D,25025, 36 months,MORTGAGE,83500,30.23,0,1,49
35978511,Charged Off,C,10325, 36 months,RENT,66800,5.2800002,0,1,9
36108562,Charged Off,E,22000, 60 months,MORTGAGE,50000,24.959999,0,0,18
36028482,Charged Off,C,12500, 60 months,MORTGAGE,32000,21.76,0,1,21
26309705,Charged Off,B,24000, 60 months,MORTGAGE,62000,28.07,0,0,43
35938532,Charged Off,E,10525, 60 months,RENT,54000,37,1,2,22
35916880,Charged Off,B,6000, 36 months,MORTGAGE,50000,20.360001,1,2,27
35883138,Charged Off,E,7850, 36 months,RENT,22000,27.709999,0,0,16
35938516,Charged Off,B,20000, 36 months,RENT,56583.578,38.810001,0,0,24
36118452,Charged Off,D,25000, 60 months,MORTGAGE,100000,23.950001,0,1,30
36058439,Charged Off,E,13150, 36 months,RENT,33000,21.85,0,0,29
36088465,Charged Off,D,35000, 36 months,MORTGAGE,152000,26.4,0,1,34
36098468,Charged Off,E,14000, 60 months,MORTGAGE,87000,12.87,1,2,22
36028459,Charged Off,E,9200, 36 months,RENT,47000,25.82,0,0,13
36128407,Charged Off,B,30000, 60 months,RENT,102000,17.309999,1,0,20
36168516,Charged Off,C,10000, 60 months,RENT,35500,15.48,1,0,23
36078507,Charged Off,C,11200, 60 months,RENT,90000,16.17,0,0,14
35874087,Charged Off,A,14000, 36 months,MORTGAGE,50400,12.86,1,1,38
34984731,Charged Off,D,20625, 36 months,MORTGAGE,45000,32.860001,1,0,20
36148147,Charged Off,C,7200, 36 months,MORTGAGE,70000,14.38,0,1,29
34723478,Charged Off,D,35000, 36 months,RENT,125000,26.25,0,1,26
36108474,Charged Off,D,6000, 36 months,OWN,32000,13.13,0,1,18
36048401,Charged Off,D,10000, 36 months,RENT,72000,21.879999,0,2,19
34372064,Charged Off,E,14500, 60 months,RENT,42000,13.89,0,0,25
34874334,Charged Off,E,28000, 60 months,MORTGAGE,83855,6.7600002,0,0,10
36068323,Charged Off,F,35000, 60 months,MORTGAGE,104000,11.95,0,1,24
36028436,Charged Off,D,4500, 36 months,RENT,97000,26.23,0,3,28
36108442,Charged Off,E,18900, 60 months,RENT,45000,24.639999,0,0,32
35958395,Charged Off,B,6000, 36 months,MORTGAGE,60000,15.96,0,0,26
36148357,Charged Off,A,9225, 36 months,RENT,50000,14.58,0,1,42
36008359,Charged Off,C,12000, 60 months,RENT,35000,28.51,0,0,29
36028359,Charged Off,D,29700, 60 months,RENT,67566,22.700001,0,0,12
36058363,Charged Off,C,15600, 36 months,RENT,38000,16.200001,0,0,16
35998286,Charged Off,D,9975, 36 months,MORTGAGE,28000,39.32,0,1,50
36098439,Charged Off,E,10325, 60 months,MORTGAGE,120000,12.61,2,1,18
36128389,Charged Off,F,14875, 60 months,MORTGAGE,34000,19.450001,0,0,25
36118381,Charged Off,C,25000, 60 months,MORTGAGE,150000,10.9,0,1,50
36138431,Charged Off,D,17000, 36 months,MORTGAGE,85000,24.57,4,1,28
36028405,Charged Off,B,16000, 60 months,MORTGAGE,72469.07,16.77,2,1,53
36038432,Charged Off,A,8000, 36 months,MORTGAGE,50000,30.440001,0,0,32
36148340,Charged Off,C,28000, 60 months,RENT,93000,20.18,0,1,28
35723533,Charged Off,B,35000, 36 months,MORTGAGE,151000,20.620001,0,0,34
36098442,Charged Off,C,2400, 36 months,RENT,10000,20.77,0,1,16
35998359,Charged Off,D,15775, 36 months,MORTGAGE,44000,16.799999,0,0,19
36108453,Charged Off,D,12000, 36 months,RENT,60600,8.2799997,1,0,18
34412749,Charged Off,D,16000, 60 months,MORTGAGE,41000,27.719999,0,0,19
34443047,Charged Off,E,4075, 36 months,RENT,54000,6,0,0,9
36088403,Charged Off,B,20000, 36 months,OWN,120000,14.27,0,0,34
36158355,Charged Off,E,21750, 60 months,OWN,52000,22.82,1,1,50
36088328,Charged Off,F,28000, 60 months,RENT,110000,8.2299995,0,0,33
35803653,Charged Off,F,18000, 60 months,MORTGAGE,74000,6.4099998,0,1,28
36088308,Charged Off,C,7000, 36 months,OWN,50000,10.8,0,0,20
34493326,Charged Off,D,24000, 60 months,RENT,60000,38.259998,0,0,27
35998268,Charged Off,G,28500, 60 months,RENT,75000,17.73,0,1,19
35978378,Charged Off,C,10800, 36 months,RENT,58000,21.450001,0,0,19
36138331,Charged Off,F,17750, 60 months,MORTGAGE,71000,25.629999,0,0,33
36028351,Charged Off,C,20000, 60 months,MORTGAGE,60000,15,0,4,28
36088298,Charged Off,F,15425, 60 months,RENT,43000,15.35,0,1,26
35044214,Charged Off,E,20975, 60 months,MORTGAGE,58500,19,0,1,34
36048272,Charged Off,E,19750, 60 months,MORTGAGE,45000,29.66,0,1,27
36038250,Charged Off,A,14000, 36 months,MORTGAGE,75000,5.46,0,0,18
35958301,Charged Off,C,15000, 60 months,MORTGAGE,60000,6.7600002,0,0,23
35803171,Charged Off,C,35000, 36 months,MORTGAGE,220000,27.549999,1,0,31
34623494,Charged Off,C,10000, 60 months,MORTGAGE,40000,22.73,0,0,35
34823410,Charged Off,D,15000, 60 months,MORTGAGE,90000,12.39,0,0,26
33681677,Charged Off,C,10000, 60 months,MORTGAGE,51000,35.950001,1,1,45
36118292,Charged Off,D,5000, 36 months,RENT,32000,38.630001,2,0,35
35893822,Charged Off,C,20000, 60 months,MORTGAGE,96000,14.95,0,0,18
36178318,Charged Off,C,5500, 36 months,RENT,70000,25.360001,0,0,13
36038288,Charged Off,G,12175, 60 months,MORTGAGE,52000,4.0599999,0,0,18
36138276,Charged Off,D,10000, 36 months,MORTGAGE,41000,30.77,0,2,21
35948321,Charged Off,D,16975, 60 months,MORTGAGE,46000,15.44,0,1,29
34954793,Charged Off,E,16750, 36 months,RENT,42000,21.09,0,1,5
36148233,Charged Off,C,25000, 36 months,MORTGAGE,76000,25.110001,1,0,17
36158236,Charged Off,C,4000, 36 months,RENT,15000,22.879999,0,0,11
35938255,Charged Off,C,6500, 36 months,RENT,26416,23.99,0,0,8
35998225,Charged Off,C,16000, 36 months,MORTGAGE,135000,17.620001,0,0,45
34954069,Charged Off,A,12000, 36 months,MORTGAGE,150000,7.7199998,0,1,19
36098210,Charged Off,C,23025, 60 months,RENT,60000,36.259998,0,1,59
36118250,Charged Off,B,1200, 36 months,MORTGAGE,102000,16.82,1,0,30
36008269,Charged Off,B,6000, 36 months,RENT,40000,32.330002,0,0,18
35968285,Charged Off,B,10000, 36 months,RENT,75000,16.940001,1,0,19
35296290,Charged Off,E,22125, 60 months,OWN,55000,17.040001,0,1,11
35988132,Charged Off,E,5225, 36 months,RENT,88000,11.64,1,0,26
36098218,Charged Off,D,19250, 60 months,MORTGAGE,67000,13.34,0,3,17
36178170,Charged Off,E,10000, 60 months,MORTGAGE,42900,15.89,0,3,11
36008244,Charged Off,D,6600, 36 months,RENT,55000,20.18,0,0,26
36098202,Charged Off,A,8000, 36 months,MORTGAGE,39000,22.219999,0,0,27
36018237,Charged Off,B,16000, 36 months,RENT,32000,18,0,0,9
36118200,Charged Off,B,28800, 60 months,OWN,100000,26.200001,0,0,42
35773805,Charged Off,E,15000, 60 months,RENT,47000,31.219999,0,0,15
36038176,Charged Off,D,8000, 36 months,OWN,35000,21.809999,1,0,11
35958203,Charged Off,C,13600, 36 months,OWN,50000,6.6999998,1,0,12
36038224,Charged Off,F,6375, 36 months,RENT,21000,27.309999,1,1,15
36078183,Charged Off,B,15000, 60 months,MORTGAGE,92000,21.77,0,0,28
36108263,Charged Off,A,15000, 36 months,RENT,84000,11.05,0,1,40
35683554,Charged Off,E,17850, 60 months,RENT,70000,38.130001,4,0,23
34964411,Charged Off,D,25000, 60 months,OWN,69000,25.110001,0,0,47
36168261,Charged Off,D,8000, 36 months,RENT,21000,39.490002,1,0,25
35673183,Charged Off,C,17475, 60 months,OWN,38000,8.3699999,0,1,15
36028184,Charged Off,C,12000, 36 months,RENT,42000,34.25,0,0,17
35968221,Charged Off,D,10000, 36 months,MORTGAGE,120000,16.65,0,2,38
36008153,Charged Off,C,11400, 60 months,MORTGAGE,85000,26.059999,0,1,84
35136393,Charged Off,E,18125, 36 months,MORTGAGE,220000,5.0799999,0,1,18
35693587,Charged Off,D,35000, 36 months,RENT,80000,26.370001,0,1,21
35958160,Charged Off,D,8825, 36 months,RENT,46000,33.759998,0,0,28
36118172,Charged Off,F,15000, 60 months,RENT,67000,35.610001,3,1,39
35054592,Charged Off,B,8000, 36 months,RENT,75000,15.19,1,1,45
35774089,Charged Off,E,20000, 60 months,RENT,70000,18.860001,0,0,19
35441210,Charged Off,D,16000, 60 months,RENT,48000,10.18,0,0,11
35916178,Charged Off,D,24000, 60 months,MORTGAGE,60000,36.830002,0,0,35
34893516,Charged Off,D,23475, 60 months,RENT,62000,19.43,0,1,34
36168182,Charged Off,B,6000, 36 months,RENT,75000,15.33,0,0,26
36058120,Charged Off,C,10000, 36 months,MORTGAGE,73000,2.9400001,2,1,25
29715253,Charged Off,E,25325, 36 months,MORTGAGE,137500,16.190001,4,0,24
34903719,Charged Off,C,30000, 60 months,MORTGAGE,80000,17.389999,0,0,20
35978165,Charged Off,D,8000, 36 months,RENT,27000,22.309999,1,2,31
35863155,Charged Off,C,9600, 36 months,RENT,24000,14.95,0,0,7
36168136,Charged Off,E,30000, 60 months,MORTGAGE,98200,21.42,0,0,46
36108171,Charged Off,D,28000, 60 months,MORTGAGE,78000,9.3800001,0,0,22
36018144,Charged Off,B,7000, 36 months,RENT,67000,13.68,0,0,12
35763779,Charged Off,B,20000, 36 months,MORTGAGE,100000,29.01,0,0,48
35883998,Charged Off,D,9325, 36 months,MORTGAGE,45000,36.720001,3,0,23
35186608,Charged Off,D,5400, 36 months,RENT,53332,4.8200002,0,2,20
36048153,Charged Off,E,18000, 36 months,RENT,45000,11.28,0,1,23
35917247,Charged Off,D,27525, 60 months,MORTGAGE,73000,3.4400001,0,0,45
